key	text	tooltip
#Loc;1;text/db/unit_description_short_texts.loc		
unit_description_short_texts_text_att_merc_cel_celtic_cavalry_raiders_short	Перемога летить на коні.	true
unit_description_short_texts_text_cha_bre_armorican_knights	Тепер, коли Британію охопило варварство, її володарі знайшли нові землі за Ла-Маншем.	true
unit_description_short_texts_text_cha_sax_scout_cav	Попереду всіх - вони очі всього війська.	true
unit_description_short_texts_text_att_des_elite_nubian_archers_short	Нубійський лук — витвір мистецтва на полотні війни.	true
unit_description_short_texts_text_att_ger_elite_amazon_archers_short	Майстерність цих жінок-войовниць є легендарною.	true
unit_description_short_texts_text_att_mar_ger_frankish_marines_short	Успішна морська битва потребує вмінь, сміливості та морської стійкості.	true
unit_description_short_texts_text_att_des_es_rumha_skirmishers_short	Озброєні списами стрільці, знають, як використовувати місцевість якнайкраще.	true
unit_description_short_texts_text_att_mar_cel_ebdani_heavy_marauders_short	Успішна морська битва потребує вмінь, сміливості та морської стійкості.	true
unit_description_short_texts_text_att_merc_cel_mounted_spear_raiders_short	Сила списа збільшується в десять разів в поєднанні з конем.	true
unit_description_short_texts_text_att_cel_celtic_nobles_short	Сила в битві визначає, хто ватажок	true
unit_description_short_texts_text_att_nom_steppe_cataphracts_short	Як і їхні східні побратими, ці панцирні вершники нищівні під час атаки.	true
unit_description_short_texts_text_att_mar_des_desert_corsairs_short	Успішна морська битва потребує вмінь, сміливості та морської стійкості.	true
unit_description_short_texts_text_att_des_es_almaqah’s_lancers_short	Ми народ місяця!	true
unit_description_short_texts_text_att_mar_rom_western_ballista_marines_short	Успішна морська битва потребує вмінь, сміливості та морської стійкості.	true
unit_description_short_texts_text_att_rom_comes_short	Коміти мають неабиякий авторитет на своїх посадах.	true
unit_description_short_texts_text_att_rom_protectores_domestici_short	Теперішні воїни імператора - майбутні полководці. 	true
unit_description_short_texts_text_att_dro_heavy_mel_dbl_ft_er	Важкий військовий човен, дромон — володар хвиль.	true
unit_description_short_texts_text_att_ger_protectores_defectors_short	Пенула не зробить з Вас «справжнього» римляна.	true
unit_description_short_texts_text_att_cel_kerns_short	Брак латів компенсується люттю.	true
unit_description_short_texts_text_att_mar_ger_elite_ostrogoth_archer_marines_short	Успішна морська битва потребує вмінь, сміливості та морської стійкості.	true
unit_description_short_texts_text_cha_sax_spear_band	Спис — найуніверсальніша та найцінніша зброя на бойовищі та основа до будь-якого війська.	true
unit_description_short_texts_text_att_nom_first_wave_lancers_short	Озброєні важкими обладунками та неймовірно смертельні, це найкращі гунські улани.	true
unit_description_short_texts_text_att_merc_est_persian_scouts_short	Розвідники — це очі армії, які гарантують, що кулак буде влучним і сильним.	true
unit_description_short_texts_text_cha_sax_seax_band	Сакс - короткий і смертельний. Краще смерть чим страждання від його ран.	true
unit_description_short_texts_text_att_des_desert_bowmen_short	Ні вітру, ні дерев, ні перешкод; пустеля — ідеальне місце для стрільби з лука.	true
unit_description_short_texts_text_cha_spa_noble_skirm	Переслідувати, переслідувати, переслідувати. Це сутність стрільців, вони цим живуть.	true
unit_description_short_texts_text_att_merc_rom_equites_dalmatae_short	Римська кіннота, розташована на Балканах, щоб першими прийняти удар кочовиків.	true
unit_description_short_texts_text_att_lib_light_dbl_art_rom	Вогнева міць і маневреність в сукупності - човен підходить для багатьох справ.	true
unit_description_short_texts_text_cha_lom_guardsmen	Що б не сталося, ці стоятимуть до кінця.	true
unit_description_short_texts_text_cha_fra_guardsmen	Озброєні списами варта захищатиме свого повелителя до смерті.	true
