key	text	tooltip
#Loc;1;text/db/region_economics_factors.loc		
region_economics_factors_positive_tooltip_metsuke_bonus_gdp	text_rejected	true
region_economics_factors_positive_tooltip_trade_commodity_coffee_gdp	text_rejected	true
region_economics_factors_positive_tooltip_trade_commodity_sugar_gdp	Експорт цукру	true
region_economics_factors_positive_tooltip_trade_commodity_cotton_gdp	text_rejected	true
region_economics_factors_positive_tooltip_trade_commodity_tobacco_gdp	Експорт тютюну	true
region_economics_factors_positive_tooltip_trade_commodity_spices_gdp	Експорт спецій	true
region_economics_factors_positive_tooltip_trade_commodity_furs_gdp	Експорт хутра	true
region_economics_factors_positive_tooltip_mine_gdp	Гірництво	true
region_economics_factors_positive_tooltip_trade_commodity_sho_medicine_gdp	Торгівля спеціями	true
region_economics_factors_positive_tooltip_base_gdp	Натуральне сільське господарство	true
region_economics_factors_positive_tooltip_port_gdp	Порт	true
region_economics_factors_positive_tooltip_farm_gdp	Сільське господарство	true
region_economics_factors_positive_tooltip_town_wealth	text_rejected	true
region_economics_factors_positive_tooltip_trade_commodity_sho_iron_gdp	Залізні копальні	true
region_economics_factors_positive_tooltip_trade_commodity_sho_wood_gdp	Торгівля деревиною	true
region_economics_factors_positive_tooltip_trade_commodity_sho_silk_gdp	Торгівля шовком	true
region_economics_factors_positive_tooltip_industry_gdp	Промисловість	true
region_economics_factors_positive_tooltip_trade_commodity_sho_stone_gdp	Видобування каменю	true
region_economics_factors_positive_tooltip_trade_commodity_sho_crafts_gdp	Торгівля ремісничими виробами	true
region_economics_factors_positive_tooltip_trade_commodity_tea_gdp	Експорт чаю	true
region_economics_factors_positive_tooltip_trade_commodity_sho_horses_gdp	Торгівля кіньми	true
region_economics_factors_positive_tooltip_trade_commodity_sho_cotton_gdp	Торгівля бавовною	true
